,0,1,2,3,4,5,6,7,8,9,10
0,2.9418199963202305,3.0,-1.3949411703781294,2.4678758430000003,2.355945729608889,2.7101983568442574,7.345175133441312,9.272469525803102,-1.4164552457142856,8.065858644,-1.3411965178666667
1,2.789674742949368,3.0,-1.3662015319687588,2.8208193980000003,2.3242138962133336,2.7428607429554663,7.523285055246212,8.338162683696023,-0.8924816664285712,7.853864955000001,-0.8720965848
2,2.790850450776081,3.0,-1.5116387886861946,2.545732587,2.392494741662222,2.718917603719314,7.392512935814776,8.345192398496845,-1.1303202885714285,7.198315989999999,-0.9429567850666667
3,2.5324273684167826,3.0,-1.4359731477228432,2.505901807,2.1905860341600003,2.581966334027592,6.666550150051881,6.871273260328233,-0.374213342142857,7.126711027000001,-0.4371211536
4,2.6051420290759544,3.0,-1.36579432560634,2.353492488,2.202987300453334,2.614397915305621,6.835076459554376,7.271533919633552,-0.6009762447142857,7.844778823,-0.6382478328
5,2.359876515430065,3.0,-0.9185435172121594,1.6476365240000002,1.9728332778755553,2.442351985040833,5.965083218832897,5.96680410865537,0.15092842157142858,7.902463079,0.040076973866666664
6,2.2184716184360878,3.0,-1.004582383691992,1.7051651739999998,1.9259066485155552,2.2862078701956845,5.226746425744689,5.2731603447926085,-0.021382156857142905,7.498677956,0.2081337497333334
7,3.1416713345072065,3.0,-1.4095914333239463,3.13240185,2.6241543892088885,3.092032134582898,9.560662721293273,10.575105829354596,-1.0483633081428574,8.768535348,-0.9730434561333334
8,2.5404970793255988,3.0,-1.4293971741765066,2.502817985,2.1983361340088887,2.548805596264376,6.496409967548601,6.9151343679234625,-0.45981669499999994,7.1225083840000005,-0.6251475348666666
9,2.797894937000477,3.0,-1.6025872074495344,2.676626868,2.477638889706667,2.7711730072231906,7.679399835962422,8.387374369813825,-0.7156993378571427,7.570542169,-0.8128814376000001
10,2.571842502361672,3.0,-1.4459790499894054,2.311267424,2.318149194017778,2.6619882078280406,7.086181218615543,7.086829132450658,0.10918540614285714,7.498795197,-0.024591046733333337
11,2.7507768006284725,3.0,-1.1444902367975285,2.314748084,2.324178680248889,2.847324324490996,8.107255808838106,8.107256793081229,0.00739360042857148,8.884009667,-0.0009584502666666277
12,2.565950938327018,3.0,-1.323228953394449,2.753041423,2.2336751971111113,2.6409840520960075,6.974796763425448,7.054397376322825,-0.24916301700000001,8.180682195,-0.2725690836666667
13,2.320765628367201,1.0,-1.1476818488765688,1.6084522029999997,1.9763391886666668,2.3937664972115376,5.730118043172394,5.7706640376542255,0.484100753,7.571149418,0.19453258900000006
14,2.5565263712637027,1.0,-1.292437729828916,1.4867164209999997,2.2406336390399995,2.633822128098966,6.937019002463766,7.002671878892953,0.675064117,7.912959485999999,0.2475399321333333
15,2.3733593118835974,3.0,-1.2667490293605332,2.13237278,2.0512520277155555,2.440236748758127,5.954755389989634,6.035179739254909,0.4502825838571428,7.478795744999999,0.2739757762666667
16,2.454256142231773,3.0,-1.445444751415664,1.9229419810000001,2.1539111346044444,2.4558708362432466,6.031301564310104,6.453614155373983,-0.6035502537142856,7.01488541,-0.6278203710666667
17,2.4801606437342416,3.0,-1.5479966110494021,2.6932417470000005,2.210462995493333,2.5649726887735156,6.579084894154039,6.590568020065979,-0.030975091000000017,6.876108899,-0.10352576580000004
18,2.581331691674124,3.0,-1.4924753598757592,1.933120611,2.2981338589866662,2.635350825538556,6.945073973666749,7.139221395472707,-0.04144020271428582,7.394552215,-0.42568093726666667
19,2.4182981973311803,3.0,-1.540725524727145,2.5027652989999996,2.157949871093334,2.5026721078989067,6.263367679655157,6.265892326302038,-0.06595488442857153,6.94427467,-0.04854211440000003
20,2.171802485786972,3.0,-1.4930122723559562,2.378328728,1.9581348141600003,2.247235189797147,5.050065998262621,5.053635039932648,0.02308371442857147,6.240766968000001,0.05771573059999997
21,2.437177933414058,1.0,-1.2689351203074277,1.652308987,2.1397366852,2.5196212476063793,6.348491231389526,6.364110299057592,0.47511303971428565,7.567785589,0.12073854600000002
22,2.3369873951029545,1.0,-1.3155208148134365,1.5152012440000002,2.0304318060533335,2.3468251509671805,5.50758828921213,5.851617948075099,0.8793381368571429,7.267858133,0.5666518757333333
23,2.3181555729210146,1.0,-1.3220966753893186,2.089574584,1.977697182017778,2.364848991674334,5.592510753423114,5.75769135028367,0.5484799688571428,7.014002270000001,0.3926430402666667
24,2.385060918399463,3.0,-1.3678488698813724,2.0747860540000005,2.136183531173333,2.4494249124633094,5.99968240179589,6.094838126224809,-0.4815352345714287,7.148344220999999,-0.2980134384
25,2.4876796954751237,3.0,-1.5417383514515417,2.377690173,2.2224227441244446,2.545527141176488,6.4797084264661455,6.630589572084861,-0.28538821757142846,6.893371128,-0.37526311113333327
26,2.7695178617642444,3.0,-1.4018934828372507,1.9767389320000002,2.4554622596799995,2.8279637404855626,7.997378917501096,8.218102699961992,-0.14117149042857144,8.473984027,-0.45388199306666666
27,2.4948133012156015,3.0,-1.3831418328732117,2.044044087,2.19151276592,2.5813492285072295,6.663363839514869,6.668671508488165,0.3508852238571429,7.444093677,0.07038340979999999
28,2.290521281376098,3.0,-1.2195979025965071,2.062960988,2.0352271309866663,2.3518499995278104,5.531198420278963,5.621236864753716,0.05638239271428575,6.9143068649999995,0.2898894298
29,2.66057304087226,1.0,-1.4850681757289101,2.5670233039999997,2.4023327471733333,2.7529817078167027,7.578908283573369,7.584266684803141,0.27513327542857136,7.957912876,0.07071898246666662
30,2.425715017230853,1.0,-1.2678842356079036,2.4529688099999998,1.9303672624266668,2.2584216041472795,5.100468142079172,6.304385726592082,0.9536059528571429,6.856782788,1.0600266092000001
31,2.6272694115495887,1.0,-0.7285660146699158,2.1802005060000003,2.1492414694577775,2.6334486903273233,6.935052004586694,7.395583458068702,0.8020299118571429,9.509125371,0.6556137251333334
32,2.4805631356274467,3.0,-1.5150835760679473,2.724350906,2.23076444976,2.543922525515864,6.4715418158270115,6.592707289107719,-0.27340843557142847,7.114103569,-0.3362852584666666
33,2.2941641583650614,3.0,-1.4452414386533086,1.9169683,2.042742746488889,2.3531049515022864,5.537102912784579,5.63913127020736,-0.30941869157142854,6.735464149,-0.3085878593333333
34,2.489726708231362,3.0,-1.5305975857672571,2.262820314,2.192208782906667,2.542545851372779,6.464539406332929,6.641506158943472,-0.37870064142857124,6.859927396000001,-0.4064098536
35,2.2181569551834364,3.0,-1.3169668027840635,2.233967763,1.9896470984533332,2.2681329251584326,5.144426966187749,5.271664583387843,0.4038986134285714,7.176939795000001,0.3446086322
36,2.4507327558593324,1.0,-1.3860482245175683,2.071984143,2.178657752942222,2.4979723163803786,6.239865693402755,6.43509754354487,0.4336559632857142,7.730934218,0.4268681218666666
37,2.1654265196627183,1.0,-1.4749100332966527,1.952396293,1.9279703268266664,2.2236048321283852,4.944418449464704,5.024005727205636,0.4966406594285714,6.026060632,0.27254625153333334
38,2.5900455037660635,1.0,-0.9333089685321037,1.5796666850000003,1.9191655729777777,2.3580345623775023,5.560326997366858,7.187502548120145,1.3992815735714286,8.013757634000001,1.2323543243333333
39,2.4953380393425726,1.0,-1.3041135202167629,2.027583107,2.2108130943733335,2.58012620990023,6.657051259014125,6.671477068489323,0.5298439389999999,7.3081709980000005,0.11603486046666654
40,2.470284483326147,3.0,-1.5082730155280308,2.405684528,2.25223356664,2.5514913534952584,6.5101081269610654,6.538184387744925,-0.10443942928571433,7.095511767,-0.16187807160000006
41,2.378419650752932,3.0,-1.268632369455043,2.070916409,2.111651152862222,2.4618356095450653,6.060634568424124,6.06094289473682,-0.008968882571428536,7.5327904530000005,0.016963821066666673
42,2.2570014906360742,3.0,-1.2699310647942148,1.6328337339999999,1.9953928161244443,2.3100475219382686,5.336319553613135,5.4579168522144235,0.4476201634285714,7.202114685,0.3368839741333334
43,2.516613056394683,1.0,-1.319614405882865,2.432775607,2.1395617994844445,2.514561240518004,6.323018232315442,6.785722795303059,0.5331423205714286,7.518719234000001,0.6571587267333333
44,2.4899751504963583,1.0,-1.0199875770933065,1.9083193920000003,1.9751024204799998,2.405407403747121,5.785984778001465,6.642831696524317,0.9409750982857142,7.742772349000001,0.8942727719333333
45,2.1361789089678282,1.0,-0.9916414884480558,1.7495899920000002,1.6606301234133336,2.017458123683577,4.070137280816859,4.88920749762748,0.8892508402857143,6.8825789870000005,0.8743371979333333
